id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,number_of_reviews_ltm,name_processed,assumed_gender,total_of_host_listings_count
3906076,20220925,Downtown,Central Business District,47.61113,-122.3312,Entire home/apt,130,3,288,2.76,70,43,convtncntr1br close everyth,male,1
4439293,9058822,Downtown,First Hill,47.61136,-122.32918,Entire home/apt,135,3,277,2.71,288,18,p3 throwbackith style next convent center,male,3
4440686,23049722,Downtown,Pike-Market,47.60947,-122.3447,Entire home/apt,395,3,120,2.33,117,50,incredibleaterfront condo near pike place market,male,1
4464110,9033582,Northgate,Maple Leaf,47.69951,-122.31256,Entire home/apt,70,30,194,2.36,0,0,mapl leaf inlaw apartmentith backyard deck,female,1
3908378,1611939,Ballard,Whittier Heights,47.67616,-122.36682,Entire home/apt,101,2,537,5.14,66,32,cozi suit ballard craftsman,male,1
1439237,7730805,Central Area,Leschi,47.6076,-122.29081,Private room,88,31,93,0.79,0,1,beauti madrona larg privat,female,1
3926008,8642533,Capitol Hill,Stevens,47.62499,-122.31141,Entire home/apt,140,3,62,0.59,33,0,1 bedroom capitol hill apart,male,3
1455269,7804761,Rainier Valley,Columbia City,47.56591,-122.28939,Entire home/apt,130,3,224,1.91,65,26,seattlecolumbia citi motherinlaw,female,1
3953611,6576807,Central Area,Harrison/Denny-Blaine,47.61889,-122.28787,Entire home/apt,150,30,149,1.43,73,6,madrona 1bd garag kitchen patio ez access,female,1
3959460,7307064,Other neighborhoods,Phinney Ridge,47.68012,-122.35336,Entire home/apt,154,30,147,1.41,84,0,upper level apt duplexith view,female,1
3992155,8616799,Downtown,Belltown,47.6184,-122.34545,Entire home/apt,65,30,215,2.09,82,6,downtown seattl studio belltown,female,1
4000591,9060841,Queen Anne,East Queen Anne,47.63846,-122.35247,Entire home/apt,243,2,11,1.96,138,11,stylish townhom queen ann,female,6
4016079,16206353,Other neighborhoods,Laurelhurst,47.66013,-122.27073,Entire home/apt,165,1,62,0.6,64,0,close uw children privat yard king beddesk,female,1
4025954,20873639,Other neighborhoods,Green Lake,47.67798,-122.33059,Entire home/apt,90,30,107,1.03,251,0,greenlak getaway,male,1
4026757,10061445,Other neighborhoods,Wallingford,47.66783,-122.3397,Entire home/apt,147,1,458,4.41,353,54,greenlak suit center seattl,male,2
4521755,22840181,Other neighborhoods,Wallingford,47.65382,-122.33715,Entire home/apt,134,2,189,1.96,161,32,wallingford terrac lake downtown skylin view,female,2
4588514,23755821,Queen Anne,Lower Queen Anne,47.62053,-122.35406,Entire home/apt,125,30,6,0.06,364,0,sweet 1bdr moment spaceneedl,female,1
4608208,23878721,Magnolia,Lawton Park,47.66247,-122.40343,Private room,90,1,368,3.65,63,81,quiet oasi seattl,female,1
4629020,23972943,Other neighborhoods,Ravenna,47.67353,-122.29294,Entire home/apt,205,5,32,0.34,229,3,ravenna view apart fresh air,female,3
4653552,24087447,Other neighborhoods,Wallingford,47.67169,-122.33479,Entire home/apt,116,3,251,2.52,148,31,greenlak aptith chef kitchen,female,1
1484595,3074414,University District,University District,47.65865,-122.31784,Entire home/apt,125,30,37,0.32,365,3,step uw center attract modem cabl tv,female,91
4046863,10061445,Other neighborhoods,Wallingford,47.66522,-122.33991,Entire home/apt,154,1,400,3.85,340,21,greenlak bungalow center seattl,male,2
4053972,2325108,Central Area,Madrona,47.6164,-122.28406,Entire home/apt,106,10,201,1.93,40,4,sweet cozi madrona apart,male,1
4693488,17469341,Other neighborhoods,Phinney Ridge,47.68283,-122.35291,Entire home/apt,106,5,110,1.11,205,8,green lakephinneygreenwood nugget,male,1
4711069,10283735,Rainier Valley,Rainier Beach,47.50889,-122.2594,Entire home/apt,171,2,196,1.95,203,23,craftsmanith view seattl,male,2
4738971,7441000,Other neighborhoods,Fremont,47.65655,-122.35726,Entire home/apt,70,30,112,1.11,0,0,fresh morn fremont,female,1
4069543,6584748,West Seattle,Fauntleroy,47.53106,-122.39281,Private room,120,1,251,2.41,89,40,west seattl privat famili suit,male,2
1494986,316200,Queen Anne,East Queen Anne,47.63346,-122.34558,Entire home/apt,132,3,173,1.49,281,16,queen ann guesthouseith balconi garden hot tub,male,3
4100009,14012754,Other neighborhoods,Fremont,47.66135,-122.35633,Entire home/apt,105,2,214,2.07,266,48,spaciou 1br upper fremont,female,4
1531458,3074414,University District,University District,47.66502,-122.30352,Entire home/apt,100,30,66,0.57,183,2,remodeledalk uwviewseren f,female,91
4129218,19294641,Capitol Hill,Broadway,47.62233,-122.31947,Entire home/apt,138,2,377,4.25,144,50,stylish studio live like 1 br full kitchen,male,1
4752817,24526173,Downtown,First Hill,47.61318,-122.32859,Entire home/apt,255,3,357,3.56,131,26,walk pike market penthous citi view,male,2
4760472,6047879,Central Area,Mann,47.60882,-122.30203,Entire home/apt,88,2,282,2.89,180,40,1bd apt near downtown uw cap hill,female,1
4871348,23468824,Other neighborhoods,Fremont,47.65904,-122.34645,Entire home/apt,105,14,398,3.97,110,11,privat entranc bed bath fremontwallingford,male,1
4879013,6120181,Other neighborhoods,Wallingford,47.66937,-122.32607,Entire home/apt,155,4,191,1.9,52,8,modern 2 bd apt great neighborhood,female,1
4137114,9058822,Downtown,Central Business District,47.61327,-122.3306,Entire home/apt,139,3,274,2.66,317,20,p2 cosmo live convent center pike st,male,3
4165554,3074414,University District,University District,47.65836,-122.31606,Entire home/apt,85,30,21,0.22,284,4,uw eleg clean 48,female,91
1562643,8315334,Capitol Hill,Broadway,47.62543,-122.32496,Entire home/apt,400,3,91,0.9,0,8,renov 1904 capitol hill classic,male,3
4170863,19193158,Central Area,Leschi,47.60381,-122.29562,Entire home/apt,135,3,187,1.81,229,25,mother law apart queen bed,female,1
4956314,25547379,Lake City,Victory Heights,47.70804,-122.30773,Entire home/apt,75,2,583,6.92,246,35,cozi privat space north seattl privat park,female,1
4973204,25636571,Queen Anne,Lower Queen Anne,47.62733,-122.35541,Entire home/apt,180,3,128,1.31,246,23,comfort home ideal locat free park,male,1
4204939,21816248,Other neighborhoods,Ravenna,47.68009,-122.30059,Entire home/apt,175,2,47,3.1,53,39,charm main level home close everyth,male,1
4211081,1379358,Capitol Hill,Broadway,47.6226,-122.31708,Entire home/apt,238,2,287,2.8,295,33,cozi capitol hill home,male,1
4236723,2231298,Ballard,Adams,47.67322,-122.38261,Entire home/apt,191,1,617,6.0,329,27,ballard bunkhous 1st flr unit low fee park,male,3
1579615,4384828,Ballard,Adams,47.67566,-122.38795,Entire home/apt,92,3,297,2.55,249,29,ballard seattl cozi studio aptith king bed,female,2
5022572,534305,Other neighborhoods,Phinney Ridge,47.67322,-122.35251,Entire home/apt,507,7,105,1.11,324,14,phinney 7 bedroom4 bath spaciou view home,female,2
5029665,6421859,Other neighborhoods,Phinney Ridge,47.68256,-122.35254,Entire home/apt,149,3,58,0.59,0,11,greenlak view home,female,1
4250367,919364,Queen Anne,Lower Queen Anne,47.62733,-122.35067,Entire home/apt,800,3,26,0.25,349,0,luxuri queen ann veryalk,male,1
1588658,3593244,University District,University District,47.670322,-122.315468,Entire home/apt,161,2,99,1.84,126,11,walk campu new univers district apart,female,1
1588941,5692720,Ballard,Whittier Heights,47.68413,-122.37347,Private room,93,1,109,1.55,0,0,privat backyard studio ballard,female,1
1589681,681242,Ballard,Loyal Heights,47.67909,-122.38422,Entire home/apt,79,1,381,4.18,119,45,ballard cottag,female,1
1589732,3074414,University District,University District,47.65884,-122.31809,Entire home/apt,89,30,27,0.23,365,1,relax shortalk uw 5,female,91
5052459,26032511,Queen Anne,East Queen Anne,47.62992,-122.34463,Entire home/apt,106,4,181,1.85,40,6,space needl view close lake union,male,2
4279578,22218808,Other neighborhoods,Green Lake,47.68239,-122.32743,Entire home/apt,84,1,406,3.97,22,68,bright greenlak studio free offstreet park,female,1
4286182,19039209,Central Area,Mann,47.61329,-122.30005,Entire home/apt,113,2,218,3.18,12,47,bright basement apartmentith garden patio,male,1
5084451,15502197,Central Area,Minor,47.61055,-122.31555,Private room,55,1,63,0.76,0,0,locat comfort best area stay seattl,female,11
5104918,9555983,Capitol Hill,Portage Bay,47.64958,-122.32051,Entire home/apt,160,30,205,2.12,257,1,beauti 2 bedith bay uw view monthli rate,male,1
4324917,1628476,Queen Anne,Lower Queen Anne,47.63166,-122.36083,Private room,84,2,271,2.75,225,38,spaciou privat apart queen ann hill,male,1
1599010,3074414,University District,University District,47.66135,-122.31503,Entire home/apt,89,3,22,0.21,187,4,center uw largeood floor king bedalk uw 104,female,91
1603124,3074414,University District,University District,47.66108,-122.31434,Entire home/apt,105,1,23,0.2,364,8,center uw fast internet comfi 208,female,91
4340838,11600938,Other neighborhoods,Wallingford,47.66831,-122.32594,Entire home/apt,129,1,357,3.56,278,59,great greenlak studio apart,male,1
5137315,26475960,Other neighborhoods,Bryant,47.66814,-122.28457,Private room,58,2,139,1.56,139,33,master bedroomith half bath,male,3
5174876,26766503,Central Area,Mann,47.61539,-122.30026,Entire home/apt,99,1,264,2.7,69,23,charm studio see note construct,female,1
4364624,22737225,Central Area,Minor,47.60847,-122.30688,Entire home/apt,129,2,430,5.15,290,63,privat guest houseith outdoor patio,male,1
1603408,3074414,University District,University District,47.65891,-122.31745,Entire home/apt,95,3,44,0.38,83,0,shortalk uw remodel seren 47,female,91
4387557,22778664,Queen Anne,North Queen Anne,47.64511,-122.3518,Entire home/apt,86,1,23,5.0,25,23,love condo overlook fremont bridg,male,1
4400811,4199445,Rainier Valley,Mount Baker,47.57129,-122.29086,Entire home/apt,189,2,116,1.16,0,9,cozi charm old home near citi center,male,2
5241773,27128557,Central Area,Minor,47.6124,-122.31388,Private room,128,2,618,6.3,1,0,coolfun hous capitol hill bdrm 2,male,3
5259194,27128557,Central Area,Minor,47.61138,-122.31394,Private room,98,2,610,6.18,0,0,funcool hous capitol hill bdrm 1,male,3
1628210,8654046,Other neighborhoods,Phinney Ridge,47.68073,-122.34874,Entire home/apt,160,2,21,0.22,19,0,2 bed full bathith privat patio,female,1
5299060,27054652,Delridge,North Delridge,47.56136,-122.36126,Entire home/apt,75,30,102,1.04,235,5,use airbnbcdc guidelin clean,male,1
5328449,1870462,Central Area,Minor,47.61269,-122.31336,Entire home/apt,139,2,300,3.08,170,22,spectacular view capitol hill,female,1
5337848,27663401,Northgate,Maple Leaf,47.70059,-122.31605,Entire home/apt,121,2,229,2.35,246,28,quaint backyard cottag seattl,male,1
5340242,3074414,Other neighborhoods,Bryant,47.6769,-122.28958,Entire home/apt,95,30,27,0.29,264,1,spaciou green lake bryantuw 4,female,91
4405139,22868047,Capitol Hill,Broadway,47.62074,-122.31667,Entire home/apt,158,1,65,0.65,21,54,2 bedroom heart capitol hill free park,male,1
6187841,4160438,Downtown,Belltown,47.61374,-122.34697,Entire home/apt,299,30,27,0.28,363,0,best locat downtown beauti,male,1
6202214,7556974,Other neighborhoods,Wallingford,47.65339,-122.33953,Entire home/apt,134,30,108,1.13,150,4,cozi 1bd apart inallingford,female,1
6202985,32169894,Other neighborhoods,View Ridge,47.67904,-122.26847,Private room,90,30,92,1.2,0,0,welcomea privat space,female,2
5346780,6746292,Downtown,Belltown,47.61625,-122.33521,Entire home/apt,79,180,102,1.05,364,1,airi oasi step pike place amazon south lake union,female,1
6245498,32426630,Ballard,Whittier Heights,47.68081,-122.37181,Entire home/apt,120,1,275,2.88,285,34,quaint ballard bungalow,male,1
5364244,25274592,Ballard,Sunset Hill,47.68579,-122.39453,Entire home/apt,195,3,98,1.0,271,10,sunset hill guest hous,male,1
1647216,3074414,University District,University District,47.66281,-122.31305,Entire home/apt,89,30,23,0.22,273,0,center uw new fanci cute 04,female,91
5394659,19783937,Central Area,Madrona,47.61069,-122.28924,Entire home/apt,425,5,3,0.04,110,0,urban familyfriendli neighborhood,female,1
6248083,16255476,Queen Anne,Lower Queen Anne,47.63028,-122.3608,Entire home/apt,705,3,77,0.82,266,0,ph style luxth seattl post card view,male,2
1684236,8905591,Downtown,First Hill,47.61215,-122.32971,Entire home/apt,100,8,202,1.76,162,15,seattl downtown attract convent center,male,1
6263270,32099252,Downtown,Belltown,47.61545,-122.34924,Entire home/apt,169,2,131,1.42,206,37,modern condo belltown,female,1
6288101,1121532,Capitol Hill,Broadway,47.62206,-122.32559,Entire home/apt,123,30,37,0.64,344,2,modern luxuri capitol hill great monthli rate,female,6
5407311,3074414,University District,University District,47.66317,-122.30438,Entire home/apt,125,1,42,0.43,263,9,seren alk touwu villag 404,female,91
1686930,8916363,Queen Anne,West Queen Anne,47.63059,-122.36509,Entire home/apt,192,1,565,4.9,25,91,walk space needl vintag view houseith king bed,male,3
5470629,28375755,Ballard,Adams,47.67229,-122.39031,Entire home/apt,156,3,205,2.15,41,22,ballard garden apart,female,1
5470943,13669439,Capitol Hill,Stevens,47.63044,-122.31008,Entire home/apt,178,2,447,4.69,286,63,explor capitol hill roomi apart,male,2
6327662,32932119,Other neighborhoods,Bitter Lake,47.70634,-122.35335,Entire home/apt,85,3,34,0.37,207,6,cute bungalow privat apart,female,2
6336564,13007578,Other neighborhoods,Wallingford,47.66447,-122.32728,Entire home/apt,120,2,0,0.0,119,0,charm king suit inallingford,female,1
5492490,828164,Capitol Hill,Madison Park,47.63632,-122.27837,Entire home/apt,111,30,218,2.23,120,0,beach access lake view getaway,female,2
5525073,28653007,Other neighborhoods,Fremont,47.65019,-122.34551,Entire home/apt,145,7,48,0.51,252,6,locat luxuri great price,male,4
5581705,6587854,Other neighborhoods,Roosevelt,47.67312,-122.31603,Entire home/apt,139,1,125,2.0,256,30,privat apart univers ofa greenlak,female,1
5652705,33360,West Seattle,Fairmount Park,47.55484,-122.38512,Entire home/apt,125,1,94,0.99,280,13,northern light backyard cottag near junction,female,10
5680462,22372266,Queen Anne,West Queen Anne,47.63812,-122.36558,Entire home/apt,849,3,120,1.27,104,13,6 bdrm home 5 min 2 dt perfect 4 group famili,female,1
5682316,4610250,Rainier Valley,Columbia City,47.56125,-122.28947,Entire home/apt,115,2,384,3.99,139,44,walk live music venu columbia citi hideaway,female,1
5686435,5072241,Queen Anne,North Queen Anne,47.64087,-122.36449,Entire home/apt,595,4,51,0.54,121,3,beauti famili queen ann home,female,1
6365330,4540222,Other neighborhoods,Wallingford,47.65328,-122.33034,Entire home/apt,218,3,210,2.2,240,32,cozi home near lake union uw,female,1
6376139,8280295,Central Area,Harrison/Denny-Blaine,47.62133,-122.29431,Entire home/apt,136,3,147,1.78,39,18,modern master suit madison valley back yard,male,1
6438518,32377507,Other neighborhoods,Phinney Ridge,47.66574,-122.34994,Entire home/apt,113,1,421,4.45,121,47,woodland park 2bedroom suit,male,3
6451305,6807326,Central Area,Minor,47.61109,-122.31625,Entire home/apt,251,2,351,3.7,98,50,aalker paradis capitol hill,female,2
5736761,12483454,Ballard,West Woodland,47.67566,-122.36849,Entire home/apt,294,4,15,0.16,25,0,sunnyarm ballard home,male,2
1716901,3650951,Capitol Hill,Broadway,47.61884,-122.32476,Entire home/apt,115,3,121,1.27,32,8,charm one bed apt capitol hill,female,1
1732441,1214247,Delridge,North Delridge,47.56204,-122.36149,Entire home/apt,85,2,174,1.55,152,9,green green top level hous,male,1
6492880,5040298,Other neighborhoods,Wallingford,47.67023,-122.32448,Entire home/apt,110,2,280,2.94,348,48,retro greenlak 2stori 1 bedroom apart,male,1
6603376,17740302,Lake City,Matthews Beach,47.69964,-122.2738,Entire home/apt,468,2,473,4.97,209,39,frame architectur retreatith lego kitchen,male,1
5832908,25243138,Beacon Hill,North Beacon Hill,47.58848,-122.30981,Entire home/apt,85,1,256,3.0,254,27,north beacon hill 1 bedroom 1 bath privat patio,female,1
6621924,30049045,Other neighborhoods,Fremont,47.65398,-122.36047,Entire home/apt,93,6,88,0.93,55,5,hazel height hideout travel nurs medium term,male,2
1737244,9148911,Other neighborhoods,Bryant,47.67148,-122.28099,Private room,71,30,40,0.41,365,1,yourarm retreat,female,1
5882923,30550537,Other neighborhoods,Phinney Ridge,47.68275,-122.35492,Entire home/apt,95,2,357,3.69,240,49,home apartmentith comfort,male,1
5883409,3074414,University District,University District,47.65908,-122.31799,Entire home/apt,92,30,21,0.22,365,0,step uwood floor remodel 12,female,91
1764100,3074414,University District,University District,47.66316,-122.31276,Entire home/apt,115,30,52,0.45,365,1,center uw chic clean comfi 309,female,91
5900224,29824474,Downtown,Belltown,47.61385,-122.3479,Entire home/apt,144,3,258,2.68,142,32,walk best spot seattl,female,1
5918741,17225510,Downtown,Belltown,47.613319396972656,-122.3458251953125,Entire home/apt,127,2,352,3.69,76,33,histor downtown studio near pike place park,male,1
6657574,20765151,Other neighborhoods,Crown Hill,47.70253,-122.37196,Private room,52,28,48,0.52,328,3,sunni room quiet neighborhood,female,1
6660186,34859303,Other neighborhoods,Greenwood,47.68783,-122.35472,Entire home/apt,98,2,211,2.22,87,38,quiet apt near greenlak downtown,female,1
6678058,34953514,Magnolia,Southeast Magnolia,47.64827,-122.39285,Entire home/apt,72,2,524,5.58,164,92,privat motherinlaw studio apart,male,1
1775016,8315334,Capitol Hill,Broadway,47.62543,-122.32496,Private room,79,1,411,3.98,29,48,master suit capitol hill home,male,3
5919096,53050,Ballard,Adams,47.67189,-122.38569,Entire home/apt,139,5,53,0.55,219,14,ballard victorian 900 sq ft apt,male,1
7483750,38514732,Other neighborhoods,Ravenna,47.68074,-122.30515,Private room,59,30,548,5.87,84,0,ravenna urbanild suit nr uofwest end,male,2
5969069,13240442,Capitol Hill,Stevens,47.62453,-122.30405,Entire home/apt,205,4,48,0.5,223,7,urban oasi perfect dog owner,male,2
